Product Name,Prices,Description,Reviews,Product Link
"POCO X5 Pro 5G (Yellow, 128 GB)","₹17,349",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.3,https://www.flipkart.com/poco-x5-pro-5g-yellow-128-gb/p/itm1b74c5f2f4391?pid=MOBGMDKQHEMYJYWC&lid=LSTMOBGMDKQHEMYJYWC5GUSD6&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_122&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGMDKQHEMYJYWC.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)","₹16,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.1,https://www.flipkart.com/samsung-galaxy-a14-5g-light-green-128-gb/p/itmabe91abe7ba0c?pid=MOBGHT8UU3STRKZS&lid=LSTMOBGHT8UU3STRKZSI7GOCK&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_123&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGHT8UU3STRKZS.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"realme Narzo 60 5G (Cosmic Black, 128 GB)","₹17,900",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera5000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.3,https://www.flipkart.com/realme-narzo-60-5g-cosmic-black-128-gb/p/itmb9662c161eea6?pid=MOBGRHT2RYUE4DBZ&lid=LSTMOBGRHT2RYUE4DBZOCSQFW&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_124&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGRHT2RYUE4DBZ.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"OPPO F23 5G (Bold Gold, 256 GB)","₹19,700",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display64MP + 2MP + 2MP | 32MP Front Camera5000 mAh BatterySnapdragon 695 Processor12 Months on Handset and 6 Months on Adapter & Cable,4.2,https://www.flipkart.com/oppo-f23-5g-bold-gold-256-gb/p/itm68c9ec7aeb347?pid=MOBGSGZJCGKHPAGU&lid=LSTMOBGSGZJCGKHPAGUTLTOXI&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_125&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGSGZJCGKHPAGU.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"ASUS Zenfone 2 ZE551ML (Black, 32 GB)","₹19,999",4 GB RAM | 32 GB ROM | Expandable Upto 64 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera3000 mAh Li-Polymer BatteryIntel Atom Z3580 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.9,https://www.flipkart.com/asus-zenfone-2-ze551ml-black-32-gb/p/itme9ysmy6yhtx9j?pid=MOBE9YSMUVSRQ62M&lid=LSTMOBE9YSMUVSRQ62MGAE5OA&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_126&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBE9YSMUVSRQ62M.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)","₹16,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.1,https://www.flipkart.com/samsung-galaxy-a14-5g-dark-red-128-gb/p/itma8393faabfb76?pid=MOBGHT8UUUNXNYZ4&lid=LSTMOBGHT8UUUNXNYZ4QUY1LJ&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_127&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGHT8UUUNXNYZ4.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A14 5G (Black, 128 GB)","₹16,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.1,https://www.flipkart.com/samsung-galaxy-a14-5g-black-128-gb/p/itm4e53e4bf801e1?pid=MOBGHT8UR4T25NGB&lid=LSTMOBGHT8UR4T25NGBLLYADS&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_128&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGHT8UR4T25NGB.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"vivo T2 5G (Nitro Blaze, 128 GB)","₹15,999",6 GB RAM | 128 GB ROM16.21 cm (6.38 inch) Full HD+ Display64 MP (OIS) + 2MP | 16MP Front Camera4500 mAh BatterySnapdragon 695 Processor1 Year of Device & 6 Months for Inbox Accessories,4.4,https://www.flipkart.com/vivo-t2-5g-nitro-blaze-128-gb/p/itma79eb573156a4?pid=MOBGZBFUVZCHW6HU&lid=LSTMOBGZBFUVZCHW6HUXFPFXB&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_129&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGZBFUVZCHW6HU.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"REDMI Note 12 5G (Matte Black, 256 GB)","₹16,560",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 4 Gen 1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1,https://www.flipkart.com/redmi-note-12-5g-matte-black-256-gb/p/itmd95fc237dcdc0?pid=MOBGZF9PQCWZZZUG&lid=LSTMOBGZF9PQCWZZZUGBZSFUB&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_130&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGZF9PQCWZZZUG.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"vivo T2 5G (Velocity Wave, 128 GB)","₹15,999",6 GB RAM | 128 GB ROM16.21 cm (6.38 inch) Full HD+ Display64 MP (OIS) + 2MP | 16MP Front Camera4500 mAh BatterySnapdragon 695 Processor1 Year of Device & 6 Months for Inbox Accessories,4.4,https://www.flipkart.com/vivo-t2-5g-velocity-wave-128-gb/p/itma79eb573156a4?pid=MOBGZBFU3KXMFYHP&lid=LSTMOBGZBFU3KXMFYHPISZOYF&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_131&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGZBFU3KXMFYHP.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"vivo T2 5G (Nitro Blaze, 128 GB)","₹17,999",8 GB RAM | 128 GB ROM16.21 cm (6.38 inch) Full HD+ Display64 MP (OIS) + 2MP | 16MP Front Camera4500 mAh BatterySnapdragon 695 Processor1 Year of Device & 6 Months for Inbox Accessories,4.3,https://www.flipkart.com/vivo-t2-5g-nitro-blaze-128-gb/p/itma79eb573156a4?pid=MOBGZBFUHGYHNEMB&lid=LSTMOBGZBFUHGYHNEMBDASSEQ&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_132&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGZBFUHGYHNEMB.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"realme 11 5G (Glory Gold, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://www.flipkart.com/realme-11-5g-glory-gold-128-gb/p/itm676fecfaebff9?pid=MOBGS2WF3NYDBZKW&lid=LSTMOBGS2WF3NYDBZKWHVGNQ7&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_133&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGS2WF3NYDBZKW.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"realme 11 5G (Glory Black, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://www.flipkart.com/realme-11-5g-glory-black-128-gb/p/itm676fecfaebff9?pid=MOBGS2WFE35TZQQH&lid=LSTMOBGS2WFE35TZQQHLUQI71&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_134&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGS2WFE35TZQQH.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"REDMI Note 12 (Lunar Black, 64 GB)","₹11,999",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Super AMOLED Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatterySnapdragon 685 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://www.flipkart.com/redmi-note-12-lunar-black-64-gb/p/itm6756d6e7a86be?pid=MOBGNYHZJGGE3ZHM&lid=LSTMOBGNYHZJGGE3ZHMCSWYEM&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_135&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGNYHZJGGE3ZHM.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"realme 11 5G (Glory Gold, 256 GB)","₹19,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://www.flipkart.com/realme-11-5g-glory-gold-256-gb/p/itm676fecfaebff9?pid=MOBGS2W3AMEZWYXX&lid=LSTMOBGS2W3AMEZWYXX9KUCNV&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_136&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGS2W3AMEZWYXX.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A14 5G (Black, 128 GB)","₹15,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.1,https://www.flipkart.com/samsung-galaxy-a14-5g-black-128-gb/p/itm432710a1c1cff?pid=MOBGX2Q7AVJS4VPA&lid=LSTMOBGX2Q7AVJS4VPAPE1TZM&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_137&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGX2Q7AVJS4VPA.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"realme Narzo 60 5G (Mars Orange, 128 GB)","₹17,999",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera5000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.3,https://www.flipkart.com/realme-narzo-60-5g-mars-orange-128-gb/p/itmb9662c161eea6?pid=MOBGRHSY2NXUH3XR&lid=LSTMOBGRHSY2NXUH3XR4VFCDW&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_138&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGRHSY2NXUH3XR.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"Tecno Camon 19 Pro (Mondrian, 128 GB)","₹15,999",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.27 cm (6.8 inch) Full HD+ Display64MP + 50MP + 2MP | 32MP Front Camera5000 mAh BatteryMediatek MT6781 Helio G96 ProcessorDomestic Warranty of 12 Months on Phone & 6 Months on Accessories,4.2,https://www.flipkart.com/tecno-camon-19-pro-mondrian-128-gb/p/itmf4eecaef7f4ae?pid=MOBGNY454PRQMQ5F&lid=LSTMOBGNY454PRQMQ5FG98WPO&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_139&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGNY454PRQMQ5F.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"REDMI Note 12 5G (Matte Black, 128 GB)","₹15,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 4 Gen 1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,3.9,https://www.flipkart.com/redmi-note-12-5g-matte-black-128-gb/p/itmd0f3dc327bca7?pid=MOBGHNFJPHFFUYM7&lid=LSTMOBGHNFJPHFFUYM7BFWGNA&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_140&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGHNFJPHFFUYM7.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"realme 11 5G (Glory Black, 256 GB)","₹19,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://www.flipkart.com/realme-11-5g-glory-black-256-gb/p/itm676fecfaebff9?pid=MOBGS2W3BG7HUZFZ&lid=LSTMOBGS2W3BG7HUZFZ3U57ZC&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_141&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGS2W3BG7HUZFZ.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"Motorola g84 5G (Viva Magenta, 256 GB)","₹18,999",12 GB RAM | 256 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera5000 mAh BatterySnapdragon 695 Processor1 Year on Handset and 6 Months on Accessories,4.2,https://www.flipkart.com/motorola-g84-5g-viva-magenta-256-gb/p/itmed938e33ffdf5?pid=MOBGQFX672GDDQAQ&lid=LSTMOBGQFX672GDDQAQ5UMDBM&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_142&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGQFX672GDDQAQ.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"REDMI Note 11 Pro (Stealth Black, 128 GB)","₹17,900",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display108MP Rear Camera5000 mAh Battery12 Months Warranty,4.2,https://www.flipkart.com/redmi-note-11-pro-stealth-black-128-gb/p/itm22dabad45827d?pid=MOBGHDXJW5UQFMTZ&lid=LSTMOBGHDXJW5UQFMTZGHIONM&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_143&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGHDXJW5UQFMTZ.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"REDMI Note 12 5G (Frosted Green, 256 GB)","₹18,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 4 Gen 1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1,https://www.flipkart.com/redmi-note-12-5g-frosted-green-256-gb/p/itm938718cc5cef4?pid=MOBGPGBZYESEZDEW&lid=LSTMOBGPGBZYESEZDEWGWT4IJ&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_6_144&otracker=search&otracker1=search&fm=organic&iid=82d501c6-d424-4fb6-b175-c7a44ada0346.MOBGPGBZYESEZDEW.SEARCH&ppt=None&ppn=None&ssid=grut0v7onk0000001720472122896&qH=22bbfb4cd5d2103a
"REDMI Note 12 5G (Sunrise Gold, 256 GB)","₹18,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 4 Gen 1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1,https://www.flipkart.com/redmi-note-12-5g-sunrise-gold-256-gb/p/itmb97a84bd0b8c0?pid=MOBGRM9XFJSNYZSG&lid=LSTMOBGRM9XFJSNYZSGFZSQVW&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_145&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGRM9XFJSNYZSG.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)","₹20,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.1,https://www.flipkart.com/samsung-galaxy-a14-5g-light-green-128-gb/p/itma725b4aad1d7b?pid=MOBGHT8UFVE7F82Z&lid=LSTMOBGHT8UFVE7F82ZCSKRYU&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_146&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGHT8UFVE7F82Z.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"POCO X4 Pro 5G (Laser Blue, 128 GB)","₹19,999","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Super AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 695 5G ProcessorOne Year for Handset, 6 Months for Accessories",4.2,https://www.flipkart.com/poco-x4-pro-5g-laser-blue-128-gb/p/itmeb324bd268ef4?pid=MOBGCGZZDHZ2HJU8&lid=LSTMOBGCGZZDHZ2HJU8ONUSOK&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_147&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGCGZZDHZ2HJU8.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A15 5G (Blue, 128 GB)","₹19,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3,https://www.flipkart.com/samsung-galaxy-a15-5g-blue-128-gb/p/itm66a3a07cba1e7?pid=MOBGWD8558BQ3QQB&lid=LSTMOBGWD8558BQ3QQBY1BJNZ&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_148&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGWD8558BQ3QQB.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"REDMI 10 (Caribbean Green, 128 GB)","₹12,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,https://www.flipkart.com/redmi-10-caribbean-green-128-gb/p/itm2389889c22bf0?pid=MOBGC9GYQVJHKH76&lid=LSTMOBGC9GYQVJHKH76RVBIUJ&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_149&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGC9GYQVJHKH76.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A23 5G (Silver, 128 GB)","₹21,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP | 8MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 695 (SM6375) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.1,https://www.flipkart.com/samsung-galaxy-a23-5g-silver-128-gb/p/itm3b8c53b36c275?pid=MOBGHT8UK9TYN6SG&lid=LSTMOBGHT8UK9TYN6SG0W9JC0&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_150&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGHT8UK9TYN6SG.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3,https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itm8a9b5d3f834e9?pid=MOBGWD85ZV6EZKJZ&lid=LSTMOBGWD85ZV6EZKJZRPGUXR&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_151&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGWD85ZV6EZKJZ.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"Infinix Hot 12 Pro (Racing Black, 128 GB)","₹15,999",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories,4,https://www.flipkart.com/infinix-hot-12-pro-racing-black-128-gb/p/itma4cb88f2b0117?pid=MOBGGMHWYB9ADCJN&lid=LSTMOBGGMHWYB9ADCJN3FOS3K&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_152&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGGMHWYB9ADCJN.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"vivo Y200e 5G (Black Diamond, 128 GB)","₹19,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3,https://www.flipkart.com/vivo-y200e-5g-black-diamond-128-gb/p/itmc14e227de274a?pid=MOBGXWT82RGCAY6V&lid=LSTMOBGXWT82RGCAY6VXOQMCP&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_153&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGXWT82RGCAY6V.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
"POCO M4 Pro (Yellow, 128 GB)","₹10,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.33 cm (6.43 inch) Full HD+ AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G96 ProcessorOne Year for Handset, 6 Months for Accessories",4.2,https://www.flipkart.com/poco-m4-pro-yellow-128-gb/p/itm2c781ce3142ae?pid=MOBGBTHFVTYQCZQG&lid=LSTMOBGBTHFVTYQCZQGKUVRZC&marketplace=FLIPKART&q=mobile+under+20000&store=tyy%2F4io&srno=s_7_154&otracker=search&otracker1=search&fm=organic&iid=3eded69c-d652-4ed2-8928-73f3b981d300.MOBGBTHFVTYQCZQG.SEARCH&ppt=None&ppn=None&ssid=zq2ztp29o00000001720472123523&qH=22bbfb4cd5d2103a
